index,mobile_number,arpu_6,arpu_7,arpu_8,onnet_mou_6,onnet_mou_7,onnet_mou_8,offnet_mou_6,offnet_mou_7,offnet_mou_8,roam_ic_mou_6,roam_ic_mou_7,roam_ic_mou_8,roam_og_mou_6,roam_og_mou_7,roam_og_mou_8,total_og_mou_6,total_og_mou_7,total_og_mou_8,total_ic_mou_6,total_ic_mou_7,total_ic_mou_8,total_rech_num_6,total_rech_num_7,total_rech_num_8,total_rech_amt_6,total_rech_amt_7,total_rech_amt_8,total_rech_data_6,total_rech_data_7,total_rech_data_8,av_rech_amt_data_6,av_rech_amt_data_7,av_rech_amt_data_8,aon,sms_ic_6,sms_ic_7,sms_ic_8,sms_og_6,sms_og_7,sms_og_8,churn,days_since_last_rech_6,days_since_last_rech_7,days_since_last_rech_8,days_since_last_rech_data_6,days_since_last_rech_data_7,days_since_last_rech_data_8,count_2g3g,vol_2g3g,monthly_2g3g,segment
79473,7000765424,426.164,836.0369999999997,667.5260000000002,15.11,37.81,23.44,56.21,1624.36,1143.19,0.0,0.0,0.0,0.0,0.0,0.0,71.33,1662.18,1166.64,22.08,246.28,182.24,4,10,9,466,1009,744,2.0,1.0,1.0,308.0,56.0,154.0,45.56666666666667,31,6,5,8,21,3,0,0.0,1.0,4.0,0.0,4.0,25.0,0.5,329.265,0.5,2
29311,7000555978,319.841,423.533,130.43200000000002,33.21,35.38,0.0,114.83,62.44,9.88,0.0,0.0,0.0,0.0,0.0,0.0,148.53,97.83,9.88,88.84,52.73,31.59,9,6,2,492,369,154,1.0,2.0,1.0,17.0,252.0,154.0,17.066666666666666,3,4,15,5,4,9,0,0.0,2.0,7.0,18.0,2.0,18.0,0.5,412.365,0.5,2
70473,7001265660,329.464,359.02099999999996,385.361,23.08,9.08,23.06,51.91,91.98,157.96,0.0,0.0,0.0,0.0,0.0,0.0,74.99,101.06,181.03,152.96,132.28,212.18,10,5,7,289,522,285,1.0,1.0,1.0,252.0,252.0,252.0,103.7,20,10,23,2,20,20,0,2.0,1.0,1.0,2.0,1.0,8.0,0.5,556.815,0.5,2
59003,7000121996,268.785,204.78099999999998,330.539,17.48,4.11,6.61,110.29,75.04,82.41,0.0,0.0,0.0,0.0,0.0,0.0,127.78,79.16,89.03,169.14,152.59,131.76,5,5,6,263,264,538,1.0,1.0,2.0,145.0,154.0,308.0,21.66666666666667,34,21,24,15,23,18,0,10.0,7.0,1.0,10.0,25.0,1.0,1.0,90.85,1.0,2
94751,7002092425,445.168,241.69,254.22299999999998,36.34,15.98,17.08,101.69,35.46,48.09,0.0,0.0,0.0,0.0,0.0,0.0,138.04,51.44,65.84,128.84,105.63,169.28,15,9,2,534,361,284,11.0,1.0,1.0,364.0,154.0,154.0,21.66666666666667,6,25,9,16,23,12,0,9.0,3.0,21.0,13.0,18.0,21.0,0.5,517.915,0.5,2
92370,7000851129,637.163,539.592,392.481,492.36,472.99,192.34,73.01,90.83,102.16,46.61,0.0,0.0,38.08,0.0,0.0,527.29,563.83,294.51,245.69,292.69,208.83,27,32,24,750,620,472,3.0,7.0,1.0,83.0,172.0,33.0,39.66666666666666,13,14,14,16,19,10,0,1.0,0.0,0.0,8.0,0.0,21.0,0.5,107.785,0.0,2
59681,7002181832,905.31,1022.752,728.745,2.0,14.11,0.0,14.78,16.39,27.71,0.0,0.0,0.0,0.0,0.18,0.0,34.69,42.44,33.23,33.18,31.13,36.31,42,39,21,1032,1205,860,22.0,21.0,10.0,782.0,929.0,309.0,18.166666666666668,9,27,14,14,22,8,0,0.0,0.0,1.0,0.0,2.0,5.0,5.0,1087.51,0.5,2
37460,7001003898,201.425,262.95799999999997,264.829,100.61,7.98,58.66,96.04,2.03,25.54,0.0,0.0,0.0,0.0,0.0,0.0,196.66,10.01,87.73,252.51,115.33,485.28,6,5,3,170,309,492,0.0,1.0,1.0,0.0,252.0,252.0,9.866666666666667,16,23,9,2,12,8,0,1.0,9.0,1.0,60.0,9.0,12.0,0.5,404.2,0.5,2
97887,7002391598,460.944,349.287,925.553,647.58,356.13,427.66,220.18,87.79,83.94,0.91,0.0,0.0,13.28,0.0,0.0,857.83,445.64,516.86,152.43,110.44,80.96,17,15,17,557,436,1005,3.0,5.0,8.0,69.0,115.0,582.0,25.3,17,18,1,25,9,19,0,1.0,0.0,1.0,4.0,0.0,1.0,4.0,707.15,1.0,2
20519,7002386312,526.716,641.2909999999998,602.31,322.16,300.01,289.58,486.61,673.68,565.74,0.36,15.95,10.68,8.86,29.81,21.0,799.91,943.88,834.33,424.59,454.78,557.86,10,13,16,697,647,824,3.0,6.0,3.0,69.0,138.0,69.0,76.26666666666667,33,3,11,3,0,13,0,0.0,4.0,0.0,2.0,5.0,22.0,1.5,0.0,0.0,2
57745,7002232449,431.841,461.775,614.448,68.66,50.61,133.66,314.31,316.04,306.49,0.0,0.0,13.41,0.0,0.0,8.8,382.98,367.86,433.83,151.83,160.29,234.11,4,7,7,350,450,650,1.0,1.0,1.0,252.0,252.0,252.0,84.86666666666666,38,26,24,23,17,4,0,4.0,7.0,4.0,4.0,7.0,22.0,0.5,771.505,0.5,2
86954,7001109111,664.182,719.946,970.095,371.38,695.33,623.48,293.54,292.93,366.79,0.0,0.0,53.36,0.0,0.0,91.44,664.93,988.26,898.83,365.61,424.83,288.71,8,11,9,782,922,1047,1.0,1.0,2.0,252.0,145.0,397.0,76.06666666666666,27,27,7,9,22,19,0,5.0,2.0,2.0,7.0,15.0,2.0,1.0,288.815,1.0,2
8434,7000794839,302.323,282.627,313.032,37.13,32.59,38.11,41.81,37.26,60.46,0.0,0.0,0.0,0.0,0.0,0.0,79.81,71.58,102.14,254.58,141.63,273.84,6,4,2,324,424,284,1.0,1.0,1.0,154.0,154.0,154.0,60.23333333333333,4,20,16,22,10,2,0,3.0,3.0,11.0,23.0,17.0,20.0,0.5,27.215,0.5,2
1353,7000731128,308.85,253.685,334.04699999999997,33.83,9.4,25.34,191.36,124.43,175.93,0.0,0.0,0.0,0.0,0.0,0.0,225.19,133.83,201.28,289.39,157.03,341.48,4,3,2,354,354,354,1.0,1.0,1.0,154.0,154.0,154.0,10.833333333333336,24,16,24,27,14,1,0,7.0,8.0,12.0,7.0,8.0,12.0,0.5,108.435,0.5,2
4442,7001780513,468.47900000000004,728.7460000000003,785.1310000000003,434.03,434.59,477.06,281.93,431.93,274.19,130.46,55.93,0.0,61.69,53.71,0.0,662.21,814.78,756.61,405.79,405.94,662.41,8,9,9,626,789,839,2.0,3.0,4.0,304.0,458.0,321.0,82.9,1,27,2,34,4,3,0,0.0,0.0,0.0,26.0,6.0,0.0,2.0,444.585,0.5,2
6143,7000965347,222.96400000000003,372.974,560.74,62.34,66.49,95.66,272.01,218.16,262.36,0.0,0.0,0.0,0.0,0.0,0.0,334.36,284.66,358.03,836.73,749.39,830.73,6,5,3,326,796,252,0.0,0.0,2.0,0.0,0.0,298.0,99.5,24,13,0,18,25,18,0,16.0,1.0,17.0,60.0,60.0,17.0,1.0,741.24,0.5,2
87505,7001219211,101.471,138.734,600.2669999999998,273.38,310.93,295.01,36.28,39.66,90.51,0.0,0.0,0.0,0.0,0.0,0.0,309.66,350.59,385.53,551.14,478.59,638.66,4,3,6,100,100,792,2.0,0.0,1.0,298.0,0.0,252.0,98.0,0,18,8,29,17,12,0,0.0,16.0,5.0,28.0,60.0,8.0,0.5,63.97,0.5,2
97254,7000649156,478.798,523.263,374.444,17.61,6.69,14.46,342.23,246.21,148.36,0.0,0.0,0.0,0.0,0.0,0.0,360.56,254.81,164.59,470.91,759.96,318.89,13,12,10,524,627,448,1.0,3.0,1.0,154.0,458.0,198.0,33.9,19,4,9,36,5,22,0,1.0,0.0,4.0,19.0,6.0,8.0,0.5,347.83,0.5,2
34087,7000937657,269.738,242.46099999999998,411.86400000000003,1.18,2.28,15.43,159.04,99.79,209.83,0.0,0.0,0.0,0.0,0.0,0.0,160.23,102.08,225.26,160.84,88.44,115.39,25,22,24,305,276,473,3.0,8.0,13.0,45.0,151.0,298.0,32.93333333333333,5,13,6,27,10,15,0,1.0,2.0,0.0,1.0,4.0,0.0,6.5,268.69,0.0,2
3318,7002230914,1326.818,721.424,959.289,134.94,68.54,137.88,501.38,543.04,379.81,0.0,0.0,14.76,0.0,0.0,11.74,640.26,612.84,505.94,563.73,783.89,548.91,6,5,4,1169,1115,828,1.0,1.0,1.0,252.0,252.0,252.0,84.56666666666666,23,27,8,16,21,12,0,11.0,3.0,13.0,11.0,13.0,13.0,0.5,349.745,0.5,2
76994,7001149062,391.81300000000016,727.331,355.39099999999996,168.79,131.33,139.81,76.63,200.44,159.11,0.0,0.0,0.0,0.0,0.0,0.0,245.43,331.78,298.93,484.64,382.64,185.19,6,17,5,443,928,350,2.0,10.0,2.0,324.0,182.5,220.0,100.0,19,29,3,5,11,16,0,16.0,1.0,7.0,18.0,1.0,16.0,1.0,177.535,0.5,2
67367,7002200336,425.74800000000016,688.995,576.945,130.68,232.86,373.31,117.84,236.58,126.24,0.0,0.0,0.0,0.0,0.0,0.0,248.53,469.44,499.56,382.51,428.39,706.21,11,13,20,602,672,661,1.0,1.0,1.0,252.0,252.0,252.0,86.66666666666669,22,16,20,18,6,16,0,2.0,0.0,1.0,15.0,23.0,27.0,0.5,363.515,0.5,2
72578,7000615544,452.2,453.402,322.593,0.0,0.58,3.04,14.74,13.28,67.73,0.0,0.0,0.0,0.0,0.0,0.0,14.74,14.76,72.36,29.24,231.69,34.94,16,15,10,554,504,434,5.0,1.0,1.0,254.0,154.0,154.0,54.06666666666667,39,24,19,22,18,0,0,13.0,2.0,11.0,13.0,15.0,18.0,0.5,203.66,0.5,2
5791,7001130569,435.959,244.514,352.209,16.94,21.78,27.94,149.59,260.13,183.84,0.0,0.0,0.0,0.0,0.0,0.0,166.54,281.91,211.79,579.33,754.08,582.24,5,4,2,524,250,452,1.0,0.0,2.0,274.0,0.0,404.0,57.1,1,5,23,2,20,2,0,10.0,12.0,0.0,21.0,60.0,0.0,1.0,295.67,0.0,2
8924,7001286387,281.144,402.725,210.546,36.74,2.48,1.98,38.23,52.84,53.08,0.0,0.0,0.0,0.0,0.0,0.0,74.98,55.33,55.06,160.63,117.53,259.69,9,9,7,303,481,274,1.0,2.0,1.0,154.0,308.0,154.0,15.266666666666667,17,5,17,30,18,20,0,8.0,9.0,6.0,24.0,10.0,13.0,0.5,406.38,0.5,2
86534,7000892435,152.68,131.61,1067.75,8.13,4.78,20.28,39.36,84.94,86.73,0.0,0.0,17.61,0.0,0.0,5.31,47.49,89.73,101.69,429.41,487.18,451.16,6,3,5,0,391,1306,2.0,1.0,3.0,397.0,145.0,756.0,12.033333333333333,33,20,5,11,19,4,0,9.0,12.0,10.0,9.0,12.0,10.0,1.5,1180.0549999999996,1.5,2
37428,7001559396,251.99900000000002,756.678,735.206,63.88,8.26,69.18,135.16,54.99,59.73,0.0,0.0,56.61,0.0,0.0,110.11,199.04,63.26,18.79,178.53,214.58,156.31,7,6,5,104,905,860,1.0,1.0,3.0,755.0,755.0,560.0,26.13333333333333,4,9,21,17,17,4,0,2.0,6.0,4.0,11.0,23.0,4.0,1.5,1358.855,1.5,2
86947,7001947969,612.982,415.764,641.047,57.28,227.41,176.73,46.46,91.56,125.73,14.13,0.0,0.0,19.33,0.0,0.0,86.89,335.24,321.06,32.31,116.93,111.88,12,20,21,721,453,785,5.0,10.0,8.0,344.0,250.0,373.0,25.4,6,10,4,32,10,15,0,0.0,1.0,1.0,9.0,3.0,1.0,4.0,343.195,0.5,2
40859,7000904232,217.986,301.933,223.30200000000002,9.49,0.65,9.44,53.39,105.48,70.36,0.0,0.0,0.0,0.0,0.0,0.0,63.33,107.23,80.14,161.13,121.38,154.36,4,5,5,354,268,414,1.0,1.0,1.0,154.0,154.0,154.0,10.9,33,3,18,36,20,14,0,6.0,1.0,1.0,14.0,17.0,20.0,0.5,554.775,0.5,2
10093,7002332562,642.271,812.0089999999999,668.3810000000002,33.78,89.29,61.34,238.88,302.61,311.81,0.0,2.3,33.91,0.0,0.56,91.21,272.66,391.34,281.94,145.41,249.88,160.38,7,4,5,1050,704,868,0.0,1.0,2.0,0.0,154.0,290.0,67.76666666666667,20,0,24,23,22,19,0,3.0,16.0,19.0,60.0,16.0,19.0,1.0,123.975,1.0,2
18884,7001952769,350.031,403.61699999999996,494.917,279.01,197.29,71.48,345.99,391.21,449.16,0.0,17.76,48.49,0.0,63.19,55.86,625.01,525.31,464.78,174.08,246.69,173.11,6,8,8,467,467,467,2.0,5.0,3.0,46.0,115.0,69.0,41.2,37,2,1,18,23,10,0,4.0,3.0,6.0,4.0,3.0,6.0,1.5,0.04,0.0,2
1644,7002375169,405.26300000000003,784.81,826.422,7.99,31.86,36.54,29.41,140.99,131.94,0.0,0.0,0.0,0.0,0.0,0.0,41.41,178.36,174.01,54.81,122.96,126.54,36,62,60,474,886,955,29.0,42.0,50.0,714.0,483.0,617.0,14.566666666666665,31,16,16,17,7,19,0,0.0,0.0,0.0,1.0,0.0,0.0,25.0,1200.08,0.0,2
30242,7001067299,328.423,259.394,296.6,20.83,28.24,0.0,287.91,159.86,0.0,0.0,0.0,0.0,0.0,0.0,0.0,308.74,188.11,0.0,459.33,476.93,33.44,12,12,3,360,285,350,0.0,2.0,2.0,0.0,50.0,350.0,15.0,15,17,12,35,10,20,0,2.0,6.0,11.0,60.0,6.0,11.0,1.0,708.305,0.5,2
65484,7000126518,918.742,530.119,445.355,29.16,25.54,56.01,333.53,215.76,235.33,0.0,0.0,0.0,0.0,0.0,0.0,366.78,257.71,307.36,119.93,83.03,117.79,12,18,12,932,666,510,3.0,7.0,5.0,312.0,104.0,40.0,49.7,21,6,23,5,8,8,0,0.0,0.0,1.0,1.0,9.0,3.0,2.5,209.495,0.0,2
366,7001353233,607.854,405.517,405.69,25.43,12.98,7.58,342.94,169.41,183.76,0.0,0.0,0.0,0.0,0.0,0.0,368.53,182.39,191.34,2102.71,457.21,247.48,11,10,5,719,465,408,1.0,1.0,1.0,198.0,198.0,198.0,8.866666666666667,37,22,22,13,21,21,0,2.0,1.0,6.0,7.0,10.0,13.0,0.5,867.615,0.5,2
46490,7002274229,412.37300000000016,501.381,490.769,72.04,61.09,96.08,478.26,456.84,541.88,0.0,0.0,0.0,0.0,0.0,0.0,550.31,517.94,637.96,156.28,138.81,201.93,18,20,22,477,577,557,3.0,2.0,4.0,69.0,46.0,92.0,45.6,17,12,0,28,8,7,0,1.0,0.0,0.0,2.0,26.0,7.0,2.0,0.0,0.0,2
48064,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
99489,7000545751,214.91400000000002,473.213,627.569,43.48,38.96,29.76,122.06,295.08,206.36,26.09,0.0,0.0,24.16,0.0,0.0,142.76,334.04,236.13,177.14,362.19,446.11,6,8,10,219,629,778,1.0,2.0,6.0,25.0,179.0,537.0,12.5,29,23,5,24,1,1,0,1.0,3.0,4.0,2.0,6.0,6.0,3.0,1404.485,1.5,2
65734,7001448696,710.445,686.559,434.55199999999996,132.21,97.41,70.36,520.19,534.98,312.64,0.0,0.0,26.58,0.0,0.0,35.81,653.36,636.91,348.03,418.24,606.36,242.83,10,9,9,919,921,336,4.0,4.0,3.0,214.0,223.0,200.0,93.53333333333332,16,24,15,31,11,1,0,1.0,1.0,10.0,1.0,3.0,20.0,1.5,300.445,0.5,2
17991,7001067781,541.561,290.612,173.67700000000005,249.13,302.84,227.83,404.23,565.66,429.09,0.0,0.0,0.0,0.0,0.0,0.0,653.36,868.51,656.93,791.11,1325.79,731.23,12,12,6,630,403,140,1.0,1.0,2.0,98.0,98.0,196.0,40.96666666666667,15,19,3,6,9,6,0,1.0,0.0,7.0,7.0,15.0,7.0,1.0,211.285,0.0,2
74811,7000041309,285.94599999999997,282.307,446.343,9.23,14.68,5.3,117.03,86.11,96.33,4.38,1.46,6.54,2.19,0.0,5.39,125.84,100.79,96.23,78.13,59.26,35.86,3,5,6,329,334,532,1.0,1.0,2.0,198.0,198.0,396.0,6.6,39,20,22,0,2,14,0,12.0,12.0,3.0,22.0,24.0,7.0,1.0,424.605,1.0,2
15582,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
41761,7000753603,432.727,89.559,167.407,8.76,8.79,1.61,30.11,65.84,33.56,16.09,0.0,11.58,14.39,0.0,32.49,24.48,74.64,2.68,129.19,252.81,145.94,7,4,2,537,120,284,1.0,0.0,1.0,154.0,0.0,154.0,33.03333333333333,35,14,1,20,17,20,0,1.0,11.0,6.0,1.0,60.0,25.0,0.5,484.705,0.5,2
36490,7000144954,502.846,196.5,452.719,0.0,2.61,4.76,2.2,160.88,19.31,0.0,0.0,0.0,0.0,0.0,0.0,2.2,163.49,24.08,447.09,348.56,229.83,6,3,4,824,0,634,2.0,0.0,2.0,504.0,0.0,504.0,18.83333333333333,32,12,21,0,9,19,0,0.0,16.0,5.0,2.0,60.0,7.0,1.0,739.545,1.0,2
49723,7002305580,783.475,326.423,352.82,141.41,62.04,41.51,393.38,205.88,378.39,0.0,0.0,0.0,0.0,0.0,0.0,535.58,267.93,419.91,883.43,839.73,768.86,11,6,12,1036,560,644,2.0,1.0,7.0,352.0,154.0,317.0,46.66666666666666,5,27,3,30,8,17,0,0.0,0.0,1.0,15.0,0.0,1.0,3.5,481.82500000000016,0.5,2
36529,7001671460,434.00199999999995,323.32599999999996,337.86699999999996,65.89,27.51,37.91,569.11,234.58,151.08,0.0,0.0,0.0,0.0,0.0,0.0,635.01,262.09,188.99,617.08,115.21,232.31,5,1,6,510,145,372,1.0,1.0,1.0,154.0,145.0,145.0,85.53333333333333,23,24,21,17,3,9,0,11.0,14.0,1.0,11.0,14.0,27.0,0.5,162.515,0.5,2
20500,7001907216,477.80400000000003,211.51,170.77,23.49,72.61,27.74,132.03,146.66,99.44,0.0,0.0,0.0,0.0,0.0,0.0,155.53,219.28,127.19,215.84,140.13,187.46,9,2,6,969,0,200,1.0,1.0,1.0,154.0,154.0,248.0,36.36666666666667,34,29,12,36,7,13,0,3.0,13.0,1.0,11.0,13.0,1.0,0.5,851.985,0.5,2
5939,7002199171,340.724,585.273,272.777,12.64,261.04,51.14,142.24,306.94,22.81,0.0,0.0,0.0,0.0,0.0,0.0,155.79,570.69,74.89,107.56,76.83,55.84,7,14,5,398,763,291,1.0,2.0,2.0,98.0,196.0,196.0,10.033333333333333,25,24,0,13,5,14,0,4.0,1.0,6.0,15.0,2.0,9.0,1.0,595.1949999999998,0.0,2
98532,7000651733,770.2739999999999,836.201,670.8389999999997,54.24,58.63,110.18,535.53,660.99,683.43,32.96,0.0,0.0,57.44,0.0,0.0,532.99,721.66,798.34,368.06,477.03,560.04,18,14,9,904,1048,782,6.0,2.0,1.0,174.0,168.0,154.0,71.06666666666666,19,6,24,27,5,20,0,4.0,1.0,3.0,4.0,16.0,18.0,0.5,277.625,0.5,2
87881,7000262853,455.341,463.719,468.01,42.96,30.29,65.89,341.18,272.36,291.88,0.0,0.0,0.0,0.0,0.0,0.0,384.14,302.66,357.78,266.31,501.68,419.34,6,7,6,585,439,689,1.0,1.0,1.0,145.0,179.0,179.0,22.466666666666665,26,8,3,6,5,2,0,0.0,4.0,1.0,5.0,7.0,26.0,0.5,72.94,0.5,2
632,7000196448,273.866,273.578,293.401,47.73,21.53,10.36,4.99,35.84,11.29,0.0,0.0,0.0,0.0,0.0,0.0,52.73,57.38,21.66,97.91,246.24,93.41,5,4,6,392,362,382,1.0,1.0,1.0,252.0,252.0,252.0,10.133333333333333,41,11,22,13,7,0,0,8.0,12.0,7.0,8.0,12.0,11.0,0.5,900.525,0.5,2
22614,7001667721,1234.315,1179.887,1705.755,362.79,302.54,185.09,781.49,850.81,916.23,0.0,0.0,0.0,0.0,0.0,0.0,1144.29,1153.36,1101.33,887.46,1037.56,995.68,45,48,64,1436,1350,2001,2.0,1.0,3.0,308.0,145.0,522.0,113.63333333333334,37,22,7,27,2,3,0,0.0,0.0,0.0,1.0,5.0,3.0,1.5,816.02,1.5,2
79948,7001615120,286.007,309.7340000000001,376.36199999999997,31.39,43.26,53.33,88.94,89.91,150.04,0.0,0.0,0.0,0.0,0.0,0.0,120.49,133.18,203.38,99.89,108.91,109.38,6,7,4,338,408,428,1.0,1.0,1.0,198.0,198.0,198.0,36.46666666666667,29,21,9,20,7,2,0,5.0,5.0,3.0,20.0,23.0,26.0,0.5,240.66,0.5,2
15663,7000699736,214.87400000000002,543.749,182.69299999999998,33.99,15.69,0.66,281.96,96.93,8.06,0.0,0.0,0.0,0.0,0.0,0.0,315.96,112.63,9.31,118.46,74.51,72.01,6,6,2,353,540,228,0.0,2.0,1.0,0.0,450.0,198.0,47.23333333333333,31,24,6,0,4,14,0,3.0,7.0,2.0,60.0,21.0,23.0,0.5,1305.52,0.5,2
90083,7000870653,1232.67,779.455,1049.7269999999999,131.11,166.48,113.18,405.34,257.33,280.39,0.0,0.0,46.21,0.0,0.0,84.44,584.31,423.81,310.99,363.59,345.63,259.33,13,10,11,1404,952,1355,2.0,1.0,3.0,504.0,252.0,649.0,26.566666666666666,15,13,7,28,5,9,0,2.0,3.0,2.0,3.0,15.0,2.0,1.5,1235.555,1.5,2
52003,7000569595,413.73400000000004,481.63599999999997,731.703,704.88,788.94,696.84,22.73,40.04,51.31,0.0,0.0,0.0,0.0,0.0,0.0,727.61,828.99,748.16,87.19,134.63,109.78,13,7,9,530,511,954,0.0,0.0,3.0,0.0,0.0,316.0,32.73333333333333,2,25,9,19,13,5,0,2.0,7.0,1.0,60.0,60.0,1.0,1.5,781.895,1.0,2
53917,7001616495,489.225,471.889,400.042,10.98,11.81,6.79,31.88,186.13,46.16,1.03,0.0,0.0,0.0,0.0,0.0,54.16,199.98,52.96,56.31,69.03,34.56,11,11,5,463,534,622,4.0,4.0,2.0,341.0,229.0,352.0,68.93333333333334,12,23,5,7,23,19,0,0.0,2.0,1.0,7.0,4.0,2.0,1.0,572.35,1.0,2
78530,7000949720,1878.219,1723.5910000000001,1989.221,53.79,87.34,113.09,401.63,248.33,276.14,10.63,29.39,14.74,11.91,12.56,17.43,446.18,324.34,374.01,568.79,448.83,440.26,12,11,8,1760,1905,2465,4.0,4.0,3.0,1820.0,1617.0,1365.0,96.6,26,27,10,9,7,16,0,0.0,2.0,1.0,0.0,2.0,1.0,1.5,2803.0600000000004,1.5,2
84054,7000875824,313.4290000000001,205.31900000000002,324.6690000000001,117.11,22.83,34.71,107.04,16.41,118.61,197.96,0.0,0.0,87.88,0.0,0.0,137.74,42.44,154.16,116.54,146.34,181.39,11,13,15,357,220,388,1.0,4.0,3.0,25.0,100.0,96.0,35.6,21,26,6,18,3,13,0,3.0,3.0,0.0,9.0,8.0,0.0,1.5,416.45,0.0,2
34170,7001879502,518.856,768.3810000000003,951.3539999999999,19.99,29.49,54.93,88.94,181.48,565.66,89.86,207.36,72.94,108.94,210.98,88.13,0.0,0.0,532.46,0.0,0.0,396.86,6,4,4,752,802,802,1.0,1.0,1.0,252.0,252.0,252.0,93.73333333333332,31,27,0,31,2,19,0,7.0,12.0,6.0,7.0,12.0,17.0,0.5,519.495,0.5,2
29896,7001843765,436.62199999999996,615.646,913.045,24.28,38.93,24.68,148.33,172.61,230.08,0.0,0.0,0.0,0.0,0.0,0.0,172.61,211.54,256.28,231.93,258.81,780.28,8,6,7,653,572,1038,2.0,3.0,3.0,333.0,462.0,658.0,9.833333333333334,17,19,10,30,14,20,0,3.0,6.0,3.0,10.0,6.0,4.0,1.5,1544.35,1.5,2
28539,7002205572,484.978,364.80300000000005,242.217,0.23,41.63,8.54,169.66,246.49,106.36,0.0,0.0,0.0,0.0,0.0,0.0,189.26,288.13,114.91,322.49,217.13,133.03,22,13,12,556,424,274,5.0,1.0,1.0,347.0,98.0,154.0,18.533333333333328,37,28,12,31,22,11,0,1.0,2.0,1.0,5.0,2.0,20.0,0.5,315.17,0.5,2
90632,7002274955,394.022,318.70599999999996,414.371,8.13,15.38,8.81,299.88,126.51,272.88,0.0,0.0,0.0,0.0,0.0,0.0,308.01,141.89,281.69,210.14,140.78,344.04,9,4,3,574,282,414,1.0,1.0,1.0,154.0,154.0,154.0,68.73333333333333,8,2,15,27,18,15,0,0.0,3.0,11.0,27.0,22.0,22.0,0.5,307.66,0.5,2
9843,7002064717,282.328,337.045,362.626,8.48,7.51,1.48,348.14,358.99,146.69,0.0,0.0,0.0,0.0,0.0,0.0,356.63,366.51,148.18,33.03,46.93,25.64,3,6,4,460,340,280,0.0,0.0,2.0,0.0,0.0,1310.0,14.9,36,11,24,17,24,8,0,17.0,4.0,4.0,60.0,60.0,4.0,1.0,1989.82,1.0,2
14759,7000335639,349.67800000000005,609.401,278.312,41.99,77.38,69.89,137.23,142.89,49.88,0.0,0.0,0.0,0.0,0.0,0.0,179.78,220.28,119.78,256.21,202.63,98.89,4,7,2,120,824,309,0.0,2.0,1.0,0.0,504.0,179.0,16.666666666666668,36,20,10,8,20,22,0,9.0,8.0,12.0,60.0,11.0,12.0,0.5,436.0,0.5,2
10557,7001346730,662.791,687.0210000000002,731.328,75.68,76.66,70.96,293.38,330.13,326.06,6.85,5.51,0.93,9.06,5.1,7.06,362.94,409.38,399.81,231.28,285.13,293.33,6,8,6,692,832,792,1.0,1.0,1.0,252.0,252.0,252.0,72.93333333333334,23,28,24,31,11,3,0,5.0,7.0,7.0,24.0,28.0,25.0,0.5,447.375,0.5,2
83719,7000775746,548.863,669.7410000000001,464.565,88.86,15.91,18.91,445.59,490.21,448.94,0.0,0.0,0.0,0.0,0.0,0.0,534.46,506.69,467.86,224.78,252.98,199.84,7,8,4,596,681,630,2.0,5.0,2.0,358.0,427.0,358.0,59.76666666666666,14,23,0,18,3,8,0,6.0,4.0,9.0,6.0,4.0,9.0,1.0,832.53,1.0,2
40173,7000467894,463.18,143.05100000000004,215.07299999999998,3.23,5.66,55.84,11.93,9.11,33.64,0.0,0.0,0.0,0.0,0.0,0.0,17.78,14.78,89.49,33.24,73.89,120.66,6,8,8,544,167,254,2.0,4.0,4.0,504.0,132.0,164.0,16.8,7,22,19,27,17,15,0,9.0,0.0,4.0,10.0,2.0,4.0,2.0,150.95,0.0,2
43381,7001901665,750.284,456.066,421.68699999999995,98.01,86.74,97.91,595.49,385.99,538.44,0.0,0.0,0.0,0.0,0.0,0.0,693.51,472.74,636.66,510.89,444.49,469.98,7,5,3,897,492,400,4.0,2.0,0.0,708.0,404.0,0.0,87.23333333333332,8,27,16,17,25,12,0,0.0,3.0,14.0,6.0,11.0,60.0,0.0,0.0,0.0,2
36823,7001432590,441.074,557.698,416.61,22.63,35.86,21.16,194.93,190.66,266.06,0.0,0.0,0.0,0.0,0.0,0.0,217.56,226.53,289.81,315.24,340.28,287.29,6,5,3,552,650,558,1.0,1.0,1.0,154.0,252.0,179.0,121.7,21,23,19,18,23,20,0,6.0,0.0,2.0,6.0,0.0,2.0,0.5,478.66,0.5,2
